smiles,charge_diff,tpsa,rotatable_bonds,num_rings,score
COCC(=C1COC)ON1,0.590701469200134,47.39,6.0,1.0,3
CC1=CC(CC1)=O.NC=COC=O,0.5906434327465175,69.39,3.0,1.0,3
OC1CCCN1CC=O,0.5906165572805828,40.54,3.0,1.0,3
CCC1(C)N=CC(=O)N1,0.5905380354769483,41.46,3.0,1.0,3
CN1C(=O)CCOC1O,0.590409577443242,49.77,2.0,1.0,3
OC1C2N1C2(N)O,0.590382905181112,69.49000000000001,3.0,2.0,3
C1CC(CC2C1)CNC2.CCCOC=O,0.5901252556124479,38.33,3.0,2.0,3
O1CC1C(=O)C=O,0.5899852432785626,46.67,2.0,1.0,3
OC1CCNC(C)N1N,0.5893164708883064,61.519999999999996,3.0,1.0,3
CCC1C(O)NNC1C=O,0.5892974883148897,61.36,4.0,1.0,3
O=CNCC1NC=CCCC=CCCC(=O)CCCC=CC=C1C=C,0.5892552924472251,58.2,3.0,1.0,3
NOC1NC=C=N1,0.5886597298610198,59.64,2.0,1.0,3
OCN1C=C1CC=O,0.5885078913002184,40.31,4.0,1.0,3
C1NC1(CC)CC(=O)N,0.5884424893153871,65.03,4.0,1.0,3
CCNC(C1)(O)C1,0.588419222703224,32.26,4.0,1.0,3
CC1CC(NC)(O)C1,0.5884132000613418,32.26,4.0,1.0,3
C1C2NC(C)(O)C12,0.5883513902647617,32.26,2.0,2.0,3
C1=C(N)ON=CC2=C(C)C=C21,0.5880858388271454,52.05,2.0,2.0,3
CC1OC(C)C(=O)C1=O,0.5880164601459397,43.370000000000005,2.0,1.0,3
CC1(C)CNC(=O)CNCCC1C,0.5879263710723457,41.13,3.0,1.0,3
CCC12CCNC1(O)C2,0.5878289719668635,32.26,3.0,2.0,3
CCC=C1NC1=O,0.5878173630722201,39.010000000000005,2.0,1.0,3
CC=CC1C(C)C1(N)O,0.5877293748576204,46.25,5.0,1.0,3
C1CCOCC1CNC=O,0.587727722812944,38.33,2.0,1.0,3
CC1NC(=O)C(C)NC1,0.5876251201075353,41.13,2.0,1.0,3
OC1(C)CCCNNN1,0.5874712636171002,56.32,2.0,1.0,3
C1OCC=C(CC1C=O)NC=O,0.5873257514669292,55.4,2.0,1.0,3
C1OCC1CCNC=O,0.5873154402258742,38.33,3.0,1.0,3
CCCC1(CN1)O,0.587124133488115,42.17,4.0,1.0,3
C1COCC1OCNC=O,0.5870451124122006,47.56,3.0,1.0,3
O1OC=CC2OC21CCC=O,0.5869515052031662,48.06,3.0,2.0,3
C=1C(C=O)(O)C=1,0.5868955911369325,37.3,2.0,1.0,3
C1CC1CC(=O)N,0.5868631065961226,43.09,2.0,1.0,3
OC=CCCC=C1CO1.O=CC(C)=O,0.5867223339059766,66.9,6.0,1.0,3
CCC12CCCC1(O)N2,0.586521323939728,42.17,3.0,2.0,3
C1OOCC(C)(O)NC1C=O,0.5862063818261167,67.78999999999999,3.0,1.0,3
O=CC1=CCNC=C1C2=CCC=C2C=C=C=N,0.5861614862786291,52.95,3.0,2.0,3
O=CCC1NC1CC#CC2C(=O)NC2(C)C,0.5858090924427942,68.11,5.0,2.0,3
CC1NC(O)C1=N,0.5856437912914182,56.11,2.0,1.0,3
N1CC1(O)C2NC2,0.5854753825700085,64.11,2.0,2.0,3
O1CCC(C2C)CNC21.C(=O)COC=O,0.5849754480431311,64.63,3.0,2.0,3
N1=CNCC1OCO,0.584791226806682,53.85000000000001,3.0,1.0,3
O=C1NC(C)NC1C=O,0.5845789834694834,58.2,2.0,1.0,3
N1[C@H1](CC(=O)C1=CN)CCNC2CC2C=C=C,0.5845321403082375,67.15,6.0,2.0,3
C=C1NCCN1NN=N,0.5844149784666829,63.51,2.0,1.0,3
C1CC1OCCOCNC=O,0.5842188362847771,47.56,6.0,1.0,3
COC12NNN2CC1=C=O,0.5841542088132922,53.6,2.0,2.0,3
C1N(C)C(=O)C=CCC=C1CC=O,0.5839968068025351,37.38,3.0,1.0,3
COC1OCOCN1C=O,0.5839205471798672,48.0,2.0,1.0,3
CCC=C(C1=O)CC=CC1(C=O)O,0.5838737845832085,54.370000000000005,4.0,1.0,3
CC=NN(CC(=O)NCNCC1)C1,0.5837301665446116,56.730000000000004,2.0,1.0,3
OCOCCCC1C=N1,0.5836996470314764,41.82,6.0,1.0,3
C1N(C)NC1OCO,0.5836103571358435,44.730000000000004,4.0,1.0,3
OCOCN=CC1OC1,0.5836026253428473,54.35,5.0,1.0,3
C1=CCCNC1(NC)OCO,0.5835329581445717,53.519999999999996,5.0,1.0,3
NOC=C1CC2CC=CN=C12,0.5833972445738856,47.61,2.0,2.0,3
CC=CC1=CC(O2)C12O,0.5831179321326123,32.76,3.0,2.0,3
O1CC1OCNO,0.5825297412240898,54.019999999999996,4.0,1.0,3
OC1(NC=CC(=O)C1)CNC,0.5824432248665878,61.36,4.0,1.0,3
CCN=CC=C=COO.C1C2CC2C1C=N,0.5823665550768509,65.67,6.0,2.0,3
COCN1CC1(O)C=O,0.5823173445180945,49.54,5.0,1.0,3
C1C=CC=NC1(O)C,0.582292175879745,32.59,2.0,1.0,3
C=CC1=CC(O)N1C#N,0.581984469154105,47.26,2.0,1.0,3
CCCNC(C1)OC1.N=C=CC2=CO2,0.5818555290935072,57.64,5.0,2.0,3
C1COCNN=CC=CC1.CC2C=CC=CC2CO,0.5817595367821898,53.849999999999994,3.0,2.0,3
CCC1C(O)OO1,0.581546212754076,38.69,3.0,1.0,3
C=CC=C1NC1O,0.5813703238669045,42.17,2.0,1.0,3
O=CC(NC=O)[C@H1].C=CC=CC=CN1CC1,0.5810440426269406,49.18,6.0,1.0,3
O=CCC=C(C=N1)C1=O,0.580777482087471,46.5,2.0,1.0,3
CC1C=C(N)C1=O,0.5803439939966499,43.09,2.0,1.0,3
O1C(CC1)ONC=O,0.5802977049127418,47.56,2.0,1.0,3
N1=C(C)C1O,0.580193153223529,32.59,2.0,1.0,3
O=C(C=O)CC=C1CN1,0.5800935280237897,56.08,3.0,1.0,3
C1OC2OC21N=O.C=CCCC(C)C=O,0.5800741342477373,68.25999999999999,6.0,2.0,3
CN1CCCC(O)ON1,0.5798509251987953,44.730000000000004,2.0,1.0,3
OC1C2NC2(CC)O1,0.5798233773633744,51.400000000000006,3.0,2.0,3
O=CNCCCCC1OC1,0.5797533461737978,41.63,5.0,1.0,3
CC1ONC(=O)C1CN,0.5797284988045021,64.35,3.0,1.0,3
O1C(O)C1C,0.5792702491774344,32.76,2.0,1.0,3
CCC(O1)C1O,0.5792622483829076,32.76,3.0,1.0,3
N=C=CC(O1)C1O,0.5789967133580901,56.61,2.0,1.0,3
C1COCC1(COC)O.OC2C(C)CCO2,0.5788489452981594,68.15,6.0,2.0,3
OC12CN=NN1NC2C,0.5787092604413705,60.220000000000006,2.0,2.0,3
N=CCC1CC=NO1,0.5785094652378081,45.44,2.0,1.0,3
CCC1(O)C=C=N1,0.5784153562026835,32.59,3.0,1.0,3
CN(NCC(=O)NCN1)C1(C)CC=C=C,0.5782037671984331,56.400000000000006,4.0,1.0,3
O1OC(C1C=O)OC,0.5778093345977824,44.760000000000005,3.0,1.0,3
OC1N2CC2OCN1N,0.5777138413955207,61.730000000000004,2.0,2.0,3
CNC(=C)C1=NC=NN1,0.5774959751045428,53.6,3.0,1.0,3
O=CC1NC=CC(N1C=O)C=C=C=C,0.5774644857183577,49.410000000000004,2.0,1.0,3
C=CNCC1C=C1C=N,0.577358877893217,35.88,4.0,1.0,3
CN(C1CCN)C1=O,0.5772206387016701,46.1,4.0,1.0,3
CC1(O)CNO1,0.5770787996598931,41.489999999999995,2.0,1.0,3
C1CCC(C)NC1(N)O,0.5770627709751563,58.28,3.0,1.0,3
C=1CC=CC=1ON,0.5763405702791442,35.25,2.0,1.0,3
CCCC1NCOC1N=C=O,0.5761043674243713,50.69,4.0,1.0,3
C1NC1(O)N,0.5760920001686748,68.19,2.0,1.0,3
OC1(O)CC=C1CC=O,0.575934613861501,57.53,4.0,1.0,3
O=CCN1CC1(O)N,0.5759208521946506,66.33,4.0,1.0,3
N1=CON=C1C.COCN=CC,0.5758721308290854,60.510000000000005,5.0,1.0,3
C12CC1(C=C)C2=O.C=CCCCC=C=COC=O,0.5756285715508649,43.370000000000005,6.0,2.0,3
C1C=CC=CCN1C=O.CCCC(O2)C2O,0.5755678307475642,53.07,4.0,2.0,3
CNC=CC1=CCNN1,0.5753126900884419,36.089999999999996,3.0,1.0,3
OC1(O)CCCC2N=C12,0.5750129605731312,52.82,2.0,2.0,3
C1CCC#CO1.C=CN=C(O)ONC,0.5743259176576094,63.08000000000001,3.0,1.0,3
CCCN(C=C)C=C=O.C=C1NC(O)O1,0.57421931981811,61.8,6.0,1.0,3
N1C=C1OOC,0.5739217508976553,40.400000000000006,3.0,1.0,3
C1N(O)N(C2=O)C2NCCC=CC=C1CC,0.573443060443199,55.58,3.0,2.0,3
OOC1CC1CNCN,0.5733481052066345,67.51,6.0,1.0,3
COCC=C1CNCC=C1C(=C)C#CC=O,0.573266716649584,38.33,4.0,1.0,3
C1CC(NC=O)N=CCCC=C1C=C(N2)CC=CC=C2,0.572993768096055,53.49,2.0,2.0,3
CCN(O)C(O1)C1N,0.5725536345275971,62.019999999999996,5.0,1.0,3
C1CNCC1=NC(C)C.CC=C(C2=CC=CC)O2,0.5724734506029155,36.92,6.0,2.0,3
C1C(=O)C(C)=NC=CC=C1NCC=NNC=C,0.5721223085043549,65.85,6.0,1.0,3
C12C(C)CC1NNC=C2CCNC=CC=C,0.5712371890048555,36.089999999999996,6.0,2.0,3
CC=CC1=CN=C=C1N(C=O)CCNC=O,0.5711071503600567,61.77,6.0,1.0,3
N=C1CCCC1COC,0.5708723544358449,33.08,3.0,1.0,3
O=C1N(C)O1.C=CCC(C2)CC2,0.5703316381187258,32.61,3.0,2.0,3
CN(CC(N1CCOCC1C)=C2C#CC=O)C(C)CCCCCC=C2C#C,0.5701442890536734,32.78,4.0,2.0,3
COC1C=C=C(C1=O)C(NC)C=O,0.5697952142748526,55.4,6.0,1.0,3
CN1C=CC=CC1NS2(=O)NCO2,0.5696242154017295,53.60000000000001,3.0,2.0,3
O1CC1(CN2NCC)O2,0.5690159056387919,37.03,3.0,2.0,3
O=C.OCOCCC(O1)=C1,0.5688921744411343,59.06,5.0,1.0,3
C1COC1(C)NCNC=O,0.5682514901317174,50.36,4.0,1.0,3
O=CC(=O)CCC1OC1,0.5678972575549355,46.67,4.0,1.0,3
COC1(CCCCCCCCCCC1)NC=O,0.5678549645849721,38.33,3.0,1.0,3
C1N(CC=O)C1=O,0.5673861313803994,37.15,2.0,1.0,3
CC1OC1C=C.C2C(=O)OCC2,0.5673643476955553,38.83,2.0,2.0,3
O=CCC=CC(=O)N(C=1)N(C)CC=1C,0.5672440745161561,40.620000000000005,5.0,1.0,3
O1CCCN1CNC=NC#N,0.567155951834251,60.65,2.0,1.0,3
CC1=CC=C(CN2C1=O)CN2CCC=O,0.5669645677053377,40.620000000000005,4.0,2.0,3
CCON=CN1C=C=C=CO1,0.5667153065822262,34.06,3.0,1.0,3
COC1CC2C1=CCC=C2NN=CCC=O,0.5666784412592047,50.69,6.0,2.0,3
CCC1C(C)OC1=NC.NC2CC=NO2,0.5665330662302441,69.2,5.0,2.0,3
O=C1CCCN1NC2C=C2CCN,0.5664101884041604,58.36,5.0,2.0,3
C=COOC1NC1=CC#N,0.5657117202935537,64.19,3.0,1.0,3
CC1(N)COCCC1=N,0.5656898541921719,59.1,2.0,1.0,3
CC=C1N=CCC1CCNC=O,0.5652790150858927,41.46,4.0,1.0,3
COC12CC=C(C1C)N(C)CCN=N2,0.5652413234540965,37.19,4.0,2.0,3
N=CN=CNC=NC=CC.C1N(C)C=C1C,0.5651890585128109,63.84,4.0,1.0,3
CCC=CC=C(C(=O)CCCONCC=C1C(=O)CNC=CC2=C)CC=C21,0.5650822696788137,67.42999999999999,3.0,2.0,3
C12CC1CC2C#N.CC(C)OC=C,0.5650812622048504,33.019999999999996,4.0,2.0,3
O=CNCC1CC=C=CC1N=O,0.5649264887820987,58.53,3.0,1.0,3
O=CNCC1CC=NC1C#N,0.5649025925116259,65.25,2.0,1.0,3
O=C1CC1CNC=O,0.5645848999471207,46.17,2.0,1.0,3
N=CNCC1C=C1C,0.5644422113498965,35.88,3.0,1.0,3
CC(CO1)C1CNC=N,0.5643736230035077,45.11,3.0,1.0,3
C12OCC=C1NN=CNCCC=C(CCC)CC2,0.5641325643413873,45.65,3.0,2.0,3
CNCC1CCOC1CC=N,0.5639850500507596,45.11,5.0,1.0,3
O1CCC1C2=CNNC2.CCC=NOCC#C,0.563721530795549,54.879999999999995,5.0,2.0,3
C1NC(C)C1OO,0.5635883909854282,41.489999999999995,3.0,1.0,3
CCNC1=NC=CN1C2=NC2,0.5635636899542328,42.21,3.0,2.0,3
C=CNCNC(=N)CC1OC1,0.5634464183672503,60.44,5.0,1.0,3
COCC(C(=O)C1C=O)=CC#C1,0.5633340317527639,43.370000000000005,4.0,1.0,3
O=C1CNC=CNNCCCNCCC1C=C=CCC=CC2=CC2,0.563307806092219,65.19,4.0,2.0,3
COCC1(CNO1)C=O,0.5630249251283388,47.56,4.0,1.0,3
C1C=CC(C(=O)C2OC)N=C2CC=C=C(C=C)C1=C,0.5626038978017049,38.66,3.0,2.0,3
CC(CCCC)N1C2CCNCN2C=CN(C=O)C1,0.5620829751194458,38.82,6.0,2.0,3
OOCC1C#C1.C=O,0.5619327820296292,46.53,3.0,1.0,3
C1OC(ON1CC)C=O,0.5615146715496685,38.77,3.0,1.0,3
O=CNCC1=C2N=C21,0.5613246053147357,41.46,2.0,2.0,3
C1CCN=CC(=O)CCCNC1=C(C)CC(C)=O,0.5613154178470382,58.53,4.0,1.0,3
NC1C(C)CC1NC=O,0.5612573266514322,55.12,3.0,1.0,3
NC=CCCN1NCOC1,0.5604697474923297,50.519999999999996,4.0,1.0,3
NC=CC1CC=N1,0.5604088488369187,38.379999999999995,2.0,1.0,3
CNC=NC1CN1C#N,0.5603377606752539,51.19,2.0,1.0,3
N1=C(CNC=O)CN(CC)CC=C1C,0.560244844738646,44.7,5.0,1.0,3
CCC1=NC(=O)CN1C=O,0.5601532479277446,49.74,2.0,1.0,3
CC(NCC#CNC1=O)NCCCC#CCCC=CC=C1C,0.5599502617932961,53.16,2.0,1.0,3
CNC(C1)C(NNC1)=O,0.5596031524368187,53.16,2.0,1.0,3
O=C(NC=CCCC1C=O)C(C)C12CC2C,0.559575683034404,46.17,3.0,2.0,3
COCC(N1NC)=CN=C1C,0.5595614928076262,39.08,6.0,1.0,3
O=C1C=CN(C1)N2C=C2NCNC=O,0.5594986927668857,64.45,4.0,2.0,3
C=CC=NC1=NC1OCCC,0.5594710488083123,33.95,5.0,1.0,3
NCCC1OC1(O2)C2,0.5593463124571387,51.08,3.0,2.0,3
N=CCOCC1C=NCNO1,0.5592533478412065,66.7,4.0,1.0,3
CCNC=1CCC=NCC=1N,0.5589034316214121,50.41,4.0,1.0,3
CC=CC=NC=CC1CON=NO1,0.5581336071949423,55.540000000000006,4.0,1.0,3
C12N=CC=CNC(C)N(C#CC=C1CCC)NC(=C)CC(=C)C2,0.5577085269562858,39.660000000000004,4.0,2.0,3
NC1=CC1CCCN,0.5576994452418838,52.04,5.0,1.0,3
NC1=CC=CCC1C=O,0.5573679641426375,43.09,2.0,1.0,3
COC1CC(C(C)C=O)ON(C)CC=CC1=O,0.5568964030257932,55.84,6.0,1.0,3
O=CCCC1C(=O)N=C1,0.5567618558061507,46.5,3.0,1.0,3
CC1(C)C=NCCC1=O.O,0.55662985638058,60.93,2.0,1.0,3
CCC=CN1CNN=C1NC=CC=C=NC2=CC=CC=C2,0.5563169907119516,52.019999999999996,6.0,2.0,3
C1OCC(=O)C1.OCCC=O,0.5561907017467411,63.599999999999994,3.0,1.0,3
CNCC1N=CCCNN1O,0.5558878962882078,59.89,4.0,1.0,3
CCCC1CC(=O)N=NN1,0.5558069809438754,53.82,3.0,1.0,3
O1CC(N)C1C=N,0.5557523348829505,59.1,2.0,1.0,3
CN1C=C(N)CNCO1,0.5557436266142334,50.519999999999996,2.0,1.0,3
C=CCC1COC(N)N1C=O,0.5555786471190528,55.56,3.0,1.0,3
CCNC=C(NC=C1C)CC2N=C21,0.5554269601154265,36.42,4.0,2.0,3
C=CCN1COC1N=NC,0.5553254589099559,37.19,4.0,1.0,3
CC(CC=C1N)(C)C=C1C2OOC=CC2C,0.5549066930347358,44.480000000000004,5.0,2.0,3
CN1C(=O)CCNC1C,0.5548039313746979,32.34,2.0,1.0,3
C12=C(N)C=CC1(C2=C=O)C=O,0.5546639815670006,60.160000000000004,2.0,2.0,3
ONCCN1CCCN1C,0.5542742692383219,38.74,5.0,1.0,3
NCNCCC1C=CC=CC1=CC=C2C=CC#CC2=O,0.5542405700213664,55.12,6.0,2.0,3
CC=C1NC(=O)CC1C=O,0.5540954458034887,46.17,2.0,1.0,3
CC(C)(C1NO)C1,0.5540437235283916,32.26,4.0,1.0,3
C=C1CC(NO)CC1=O,0.5540395867282326,49.33,2.0,1.0,3
O=CNCNC1C2CC2C1,0.5537305896938769,41.13,3.0,2.0,3
CC1NC2CC12NO,0.5536920790417904,44.29,3.0,2.0,3
CCCC1=C(N)C=NO1,0.5536050326651805,52.05,4.0,1.0,3
CCCC1OCC1=N,0.5532588943358422,33.08,3.0,1.0,3
O=C(C)NC=CC1=CC=NCON2CCCC12C=CC#C,0.5531924765860536,53.93,4.0,2.0,3
C1NC=CNC=NCC=C1CCC=O,0.5528621439440831,53.49,3.0,1.0,3
ONC(N1)C1,0.5528120321766767,54.2,2.0,1.0,3
CC=NOC1CC(C)C1=NC,0.552089649133413,33.95,5.0,1.0,3
C=C(C=C1C=C1)CN(CNNCNCC=CC=C2C)O2,0.5520618605296087,48.56,4.0,2.0,3
C1N(N)C1(C2)CN2O,0.5516815321711932,52.5,2.0,2.0,3
COCCC1=CCCN1NN,0.5516535626769512,50.519999999999996,6.0,1.0,3
N=CCC1CN1O,0.5514445886665201,47.09,3.0,1.0,3
CN=C=C=CC1N(O)CCCC(=C=CC=CC2=CC=C=C)C2CC1,0.5512472039404195,35.83,4.0,2.0,3
CC1(CN1O)CC#N,0.5511629626125759,47.03,3.0,1.0,3
O1OC(C=O)NCC[C@@H1]=CCC=C1CC,0.5511232782225902,47.56,3.0,1.0,3
O=CCC=C1N(O)NN1,0.5509048882400238,64.60000000000001,3.0,1.0,3
O1C(C)N1CCC(=O)NC=C=C,0.5508972961312752,44.64,5.0,1.0,3
C1C(N)=C=CN1C=CC=O,0.5508062656653732,46.33,3.0,1.0,3
O=CNN1N2CCCCC2C1CN,0.5507793266966793,61.60000000000001,3.0,2.0,3
N=C1COC1CON,0.550746772483324,68.33,3.0,1.0,3
CCNC=C1NC1C=O,0.5507267237070107,51.04,4.0,1.0,3
CC=CC1=C(N=NO1)CC2=C(C)CCN2C=O,0.5506751637006807,59.230000000000004,5.0,2.0,3
C1CNC=CC1CCCCCN=O,0.5505699071608295,41.46,6.0,1.0,3
N1C(=O)CN=C1CCC.CN(C2)C2,0.5503232108586018,44.47,4.0,2.0,3
CN1CC2NC1CN2O,0.5502022337409944,38.739999999999995,2.0,2.0,3
CNC1=CC(=C)N=C2C1C2N,0.5501645852504304,50.41,3.0,2.0,3
C1OCC=CCC(=O)CCNC=CCC=CC=CC=CC2=C=C=C=C(C)C=C1C#CC=CC=C2C,0.5501623078932142,38.33,2.0,2.0,3
C1NOC(C2C=CC1C2CNC=CC=C)C=O,0.550042605345582,50.36,5.0,2.0,3
C[C@H1]=NOC1CC(=O)C=C1C=O,0.5499136263022902,55.73,4.0,1.0,3
CCCN(C1)C1NC=O,0.5497528381258611,32.11,4.0,1.0,3
CC=CCCCNC=C(N1)C1,0.5497138492896068,33.97,6.0,1.0,3
CON=CN1C[C@H1]C(=O)CNCCCCCC=C1C=C2C=C2,0.5496970441886908,53.93,3.0,2.0,3
CNC=1CN=C(C=1)C=CC#N,0.5492870335344374,48.18,3.0,1.0,3
C1CCNC(N)N1O,0.5491689448108652,61.519999999999996,2.0,1.0,3
C[C@H1]C(C=O)C(C1CC=C)(NCCNC=CC=C2)C2=C1,0.5491347124139172,41.13,6.0,2.0,3
C=C(C=CNN)C=CN=C(C=CCCC#CCO1)CC1,0.5487691854775034,59.64,5.0,1.0,3
N#CCC1C=NC1CNC=C,0.5487290181328559,48.18,4.0,1.0,3
O=CCC1COOC1OC,0.5486841902750227,44.760000000000005,4.0,1.0,3
O=C=CCNC1CNC=CC(=C)C=C=C=C=CC=C1,0.5485295744104329,41.13,3.0,1.0,3
CC=CN=C1C(=O)CCNC(C)C(C)=CCOC1C,0.5484947123663169,50.69,5.0,1.0,3
CC(=O)C=CC=CC=C1N(O)CC1C=O,0.5484132622501057,57.61000000000001,6.0,1.0,3
CC=C(N=O)CC=CCC1CCC2CN2C=NC=CCCNC1=C,0.5480057801053853,56.83,6.0,2.0,3
COC1=CCN1C.CNC=O,0.5478777986703007,41.57,4.0,1.0,3
CC(=O)N1CCCC1N,0.5478173621025155,46.33,2.0,1.0,3
CC1NC=CN=C1C=O,0.5473234959739952,41.46,2.0,1.0,3
O=CCCC1NC=CC1C=O,0.5471292210972183,46.17,4.0,1.0,3
ONOC(C1)C1=N,0.5470917142006366,65.34,3.0,1.0,3
C1=2CCC1NC(=O)C=2.C=CCC=O,0.5470331431863307,46.17,2.0,2.0,3
N1OCCC=C(CC(=O)CC1(C)C=CC=CC2)NCCNC2C,0.5467529418236985,62.39,2.0,2.0,3
C=C1CC1CC=CC=C.N=CC=CCC2OC=C=C2,0.5467273301119473,33.08,6.0,2.0,3
C#CCCCC1CCN=C1NC(=O)C2CC=C=C=C2C,0.5467233199877792,41.46,5.0,2.0,3
CCNC1C=N1.O,0.5461381130466163,55.89,3.0,1.0,3
CNCCC(OCCCC=CC=CCCN1)C1=CCN=C,0.5459352513576823,45.65,6.0,1.0,3
C1NC=CC(N=C1)COC,0.545924247951433,33.620000000000005,3.0,1.0,3
C1=CNC(C)C1(N)C=O,0.5458289500097577,55.12,3.0,1.0,3
COCN=C(C(C1)CC)NN1C2CC=CC=CC=CC=CCC=CC=CC(=C)C2,0.545439286635827,36.86,6.0,2.0,3
COCN1C=NNCCO1,0.5453662403761956,46.09,3.0,1.0,3
CC(=O)N1C=CNN1CC=O,0.5451515654767449,52.650000000000006,3.0,1.0,3
O=C(CCC=C1NCCC=O)CCCCC=CC=C1CC,0.5447135046294321,46.17,6.0,1.0,3
C1N=NCC=C1CC=CNCC=O,0.54427498254526,53.82,5.0,1.0,3
CC=CC=C1C=C=CNC1N=O,0.543876674978466,41.46,3.0,1.0,3
C1NC=CC=C(CC1=O)CCC=O,0.5437430040060264,46.17,3.0,1.0,3
CCOC1C(C)CCC=NN1,0.5434629150550804,33.62,4.0,1.0,3
C1OCCC2C1CC(NC(=C)C=CCCC=O)CC=CC#CCCC=CCCCCC=CC=CCCCC2,0.5428099745502293,38.33,6.0,2.0,3
O=CCN1OC1C#N,0.5425808483611126,56.4,2.0,1.0,3
CN1COC=C1OC.CNCC2=CCCC2=O,0.5425692492588782,50.800000000000004,6.0,2.0,3
O=C1NC(=O)C=CC=CC=CCC1C=CC=CC=C(S)C,0.542365610093773,46.17,5.0,1.0,3
C1CC=NCSC1NOCC=C=CC=C2NCC=C2,0.5419339829078431,45.650000000000006,5.0,2.0,3
NCOCC1OCCO1,0.5418582217481059,53.71000000000001,4.0,1.0,3
C1COC1C=O.OC(C)CC,0.54177323342279,46.53,5.0,1.0,3
CC1CCNC1CONC=O,0.5415982620962477,50.36,4.0,1.0,3
CCCC1ON=NC1=C,0.5413540065103196,33.95,3.0,1.0,3
C1CC=CC(=O)N=C(C)C2=C1CC(C)N2OCCC#C,0.5413097275008348,41.900000000000006,5.0,2.0,3
CCC#CC=O.C=C(C)NC1ON1,0.5413021826771045,63.57,4.0,1.0,3
C12C=NC(C1CC=CC=O)(C)CCC(CN)NC=C=CC=CC=CCCC2,0.541066531905845,67.48,6.0,2.0,3
C12CCCC=C1N2.C(=O)CCOCCC=O,0.5410655488827744,65.31,6.0,2.0,3
CC=NC=CCCC=1CC=CS(=O)(=O)NC=CCCC=C=1,0.5409874446243601,58.53,5.0,1.0,3
CC=CC1=CC(=O)NN1C=O,0.5409776094770884,54.86,2.0,1.0,3
NCNC=C1CCOCC1C=O,0.5408325011953645,64.35,4.0,1.0,3
C1C(=N)N1CCCC=O,0.5407109812988897,43.93,4.0,1.0,3
OCC=C=CC=C.NCC1CC1C=O,0.5407016417712442,63.32000000000001,6.0,1.0,3
OOCCC=NC1C=C1,0.5406542663520401,41.82,5.0,1.0,3
CC(C)N1CNC=C=C1N,0.5405602603330342,41.29,4.0,1.0,3
C=CN(O1)C1NNC=O,0.5402124026000275,56.67,3.0,1.0,3
O=C=CC=C=C=C(NC=CC=CCC(N)(NC=CC1)C)C=CC#C1,0.5401551547538843,67.15,3.0,1.0,3
COC1CC=N1.CCC2C=CNC2C,0.5399916264974085,33.62,5.0,2.0,3
CCCC1CC2=CNNC1N2C=O,0.5398973143718745,44.37,3.0,2.0,3
CN1CCC=C(C=O)C=CNC=CC=C1C=C,0.5396150281411987,32.34,3.0,1.0,3
CNCNC1=NC(C)N1,0.5392727593440582,48.45,4.0,1.0,3
O=CNC1=CC=C=C=CCNCCC=CC=C1C=CCC,0.5391593999495445,41.13,4.0,1.0,3
CNN(O)CC1CC1,0.5386990287660451,35.5,5.0,1.0,3
N1C2(C)CC2N1O,0.5383465472859211,35.5,2.0,2.0,3
CCOCC(=C12)C1N2,0.5380914519344534,31.17,4.0,2.0,3
CC1(N)CCN1C=O,0.5379467228754237,46.33,2.0,1.0,3
C=CC(C1)=C2C=CCC1OOC(C)OCCC=C2C(C)=C=CC=CC=O,0.5374678669119297,44.760000000000005,6.0,2.0,3
O=C=CNC1(C)NCO1,0.5374595091345749,50.36,3.0,1.0,3
CCOC=C(C=O)C=O.C1CCOC1,0.5373954881099746,52.60000000000001,5.0,1.0,3
C=CCCOC1OC1C=CCC#N,0.5372446781645426,45.55,6.0,1.0,3
O=C(CCCCNCC1=O)COC1C=CC2CC=NCCC=CCCC=C2CC=CCC=C,0.5371914677241141,67.76,6.0,2.0,3
C1CN1NC2CCCC2.OCCC#CC=O,0.537138513800232,52.339999999999996,4.0,2.0,3
C=1C=CC=C(CC=1)NO,0.5369484028567129,32.26,2.0,1.0,3
CC(C)(OCC1)C=C1C(=O)CC=O,0.5364309016893639,43.370000000000005,5.0,1.0,3
C=CNC1NCCCOC1C,0.5360633561636131,33.29,3.0,1.0,3
O=C=CNC1C[C@H1]C=C1C=O,0.5359040566327775,46.17,3.0,1.0,3
C1OCCCCC(=O)C=CC1CNCCC=O,0.5356743179542389,55.4,5.0,1.0,3
CC1=C(C1CC=O)CC=NC=O,0.5354223417673425,46.5,5.0,1.0,3
CC=CC=C1CN[NH1]CO1.C=C=C=CNCC,0.5353305968855187,45.32,5.0,1.0,3
CCCC=NN1CC1=O,0.5352540170519102,32.44,4.0,1.0,3
C=1C(=O)CCC=CC=1CN=CN2CNC=CC2(C)C=CC#C,0.5351358791797924,44.7,4.0,2.0,3
O=CC1CCC1CC=NC=O,0.5351228080249993,46.5,3.0,1.0,3
C12CCCC=C2CC(=O)COCC(C)C=CC=CC1C=O,0.5350669727104617,43.370000000000005,2.0,2.0,3
C1C(C)C1C.COC=CC2OC2C=O,0.5348672551167095,38.83,6.0,2.0,3
O1OCOC2NCC=CCC=C1CCCC(C=C2)CC,0.5342551016131477,39.72,2.0,2.0,3
C1N(CO1)C2(CCCN=C2NCCC)C,0.5335996184761188,36.86,5.0,2.0,3
C1CCC1C(=N)OON,0.5335414711472127,68.33,3.0,1.0,3
